,Date,Round,Home Team,Away Team,Home Score,Away Score,Winner,Season
118,2013-07-06 13:45:00,15,Greater Western Sydney,Western Bulldogs,83,87,Away,2013
119,2013-07-06 14:10:00,15,North Melbourne,Richmond,128,66,Home,2013
120,2013-07-06 16:40:00,15,Brisbane Lions,Gold Coast,116,83,Home,2013
121,2013-07-06 19:40:00,15,Adelaide,West Coast,69,75,Away,2013
122,2013-07-06 19:40:00,15,Geelong,Hawthorn,82,72,Home,2013
123,2013-07-07 13:10:00,15,Melbourne,Sydney,85,116,Away,2013
124,2013-07-07 15:20:00,15,Fremantle,St Kilda,100,70,Home,2013
125,2013-07-07 16:40:00,15,Essendon,Port Adelaide,118,88,Home,2013
126,2013-07-12 19:50:00,16,Collingwood,Adelaide,111,84,Home,2013
127,2013-07-13 13:45:00,16,Port Adelaide,Hawthorn,79,124,Away,2013
128,2013-07-13 14:10:00,16,Geelong,Melbourne,98,30,Home,2013
129,2013-07-13 16:40:00,16,Richmond,Gold Coast,53,44,Home,2013
130,2013-07-13 19:40:00,16,Carlton,St Kilda,110,74,Home,2013
131,2013-07-13 19:40:00,16,Brisbane Lions,North Melbourne,117,105,Home,2013
132,2013-07-14 13:10:00,16,Sydney,Greater Western Sydney,171,42,Home,2013
133,2013-07-14 15:20:00,16,Western Bulldogs,Essendon,90,121,Away,2013
134,2013-07-14 16:40:00,16,West Coast,Fremantle,93,121,Away,2013
135,2013-07-19 19:50:00,17,North Melbourne,Carlton,108,109,Away,2013
136,2013-07-20 13:45:00,17,Hawthorn,Western Bulldogs,95,76,Home,2013
137,2013-07-20 14:10:00,17,Greater Western Sydney,Essendon,77,116,Away,2013
138,2013-07-20 16:40:00,17,Gold Coast,Collingwood,85,78,Home,2013
139,2013-07-20 19:40:00,17,Melbourne,Brisbane Lions,75,94,Away,2013
140,2013-07-20 19:40:00,17,St Kilda,Port Adelaide,92,97,Away,2013
141,2013-07-21 13:10:00,17,Richmond,Fremantle,84,57,Home,2013
142,2013-07-21 15:20:00,17,Adelaide,Geelong,94,92,Home,2013
143,2013-07-21 16:40:00,17,West Coast,Sydney,79,113,Away,2013
144,2013-07-26 19:50:00,18,Essendon,Hawthorn,87,143,Away,2013
145,2013-07-27 13:45:00,18,Gold Coast,Carlton,77,120,Away,2013
146,2013-07-27 14:10:00,18,Melbourne,North Melbourne,28,150,Away,2013
147,2013-07-27 16:40:00,18,Collingwood,Greater Western Sydney,106,66,Home,2013
148,2013-07-27 19:40:00,18,Fremantle,Adelaide,75,53,Home,2013
149,2013-07-27 19:40:00,18,Geelong,St Kilda,137,36,Home,2013
150,2013-07-28 13:10:00,18,Port Adelaide,Brisbane Lions,71,62,Home,2013
151,2013-07-28 15:20:00,18,Western Bulldogs,West Coast,111,89,Home,2013
152,2013-07-28 16:40:00,18,Sydney,Richmond,110,63,Home,2013
153,2013-08-02 19:50:00,19,North Melbourne,Geelong,96,86,Home,2013
154,2013-08-03 13:45:00,19,Greater Western Sydney,Melbourne,124,87,Home,2013
155,2013-08-03 14:10:00,19,Hawthorn,Richmond,66,107,Away,2013
156,2013-08-03 16:40:00,19,West Coast,Gold Coast,130,113,Home,2013
157,2013-08-03 19:40:00,19,Carlton,Fremantle,80,116,Away,2013
158,2013-08-03 19:40:00,19,Brisbane Lions,St Kilda,108,77,Home,2013
159,2013-08-04 13:10:00,19,Western Bulldogs,Sydney,99,134,Away,2013
160,2013-08-04 15:20:00,19,Adelaide,Port Adelaide,103,107,Away,2013
161,2013-08-04 16:40:00,19,Collingwood,Essendon,133,54,Home,2013
162,2013-08-09 19:50:00,20,St Kilda,Hawthorn,56,102,Away,2013
163,2013-08-10 13:45:00,20,Richmond,Brisbane Lions,97,74,Home,2013
164,2013-08-10 14:10:00,20,Geelong,Port Adelaide,129,104,Home,2013
165,2013-08-10 16:40:00,20,Carlton,Western Bulldogs,89,117,Away,2013
166,2013-08-10 19:40:00,20,Sydney,Collingwood,71,100,Away,2013
167,2013-08-10 19:40:00,20,Gold Coast,Melbourne,90,77,Home,2013
168,2013-08-11 13:10:00,20,Essendon,West Coast,67,120,Away,2013
169,2013-08-11 15:20:00,20,Adelaide,North Melbourne,79,70,Home,2013
170,2013-08-11 16:40:00,20,Fremantle,Greater Western Sydney,157,44,Home,2013
171,2013-08-16 19:50:00,21,Hawthorn,Collingwood,119,84,Home,2013
172,2013-08-17 13:45:00,21,Richmond,Carlton,96,106,Away,2013
173,2013-08-17 14:10:00,21,Port Adelaide,Gold Coast,113,96,Home,2013
174,2013-08-17 16:40:00,21,Essendon,North Melbourne,70,115,Away,2013
175,2013-08-17 19:40:00,21,West Coast,Geelong,41,107,Away,2013
176,2013-08-17 19:40:00,21,Brisbane Lions,Greater Western Sydney,123,63,Home,2013
177,2013-08-18 13:10:00,21,Melbourne,Fremantle,38,133,Away,2013
178,2013-08-18 15:20:00,21,Sydney,St Kilda,118,59,Home,2013
179,2013-08-18 16:40:00,21,Western Bulldogs,Adelaide,131,114,Home,2013
180,2013-08-23 19:50:00,22,Collingwood,West Coast,101,39,Home,2013
181,2013-08-24 13:45:00,22,Adelaide,Melbourne,120,52,Home,2013
182,2013-08-24 14:10:00,22,North Melbourne,Hawthorn,103,117,Away,2013
183,2013-08-24 16:40:00,22,Geelong,Sydney,92,48,Home,2013
184,2013-08-24 19:40:00,22,Fremantle,Port Adelaide,134,60,Home,2013
185,2013-08-24 19:40:00,22,Carlton,Essendon,76,82,Away,2013
186,2013-08-25 13:10:00,22,St Kilda,Gold Coast,116,70,Home,2013
187,2013-08-25 15:20:00,22,Greater Western Sydney,Richmond,42,163,Away,2013
188,2013-08-25 16:40:00,22,Brisbane Lions,Western Bulldogs,100,93,Home,2013
189,2013-08-30 19:50:00,23,Sydney,Hawthorn,100,112,Away,2013
190,2013-08-31 13:45:00,23,St Kilda,Fremantle,112,41,Home,2013
191,2013-08-31 14:10:00,23,Geelong,Brisbane Lions,112,111,Home,2013
192,2013-08-31 16:40:00,23,Port Adelaide,Carlton,103,104,Away,2013
193,2013-08-31 19:40:00,23,Essendon,Richmond,65,104,Away,2013
194,2013-08-31 20:10:00,23,West Coast,Adelaide,43,129,Away,2013
195,2013-09-01 13:10:00,23,Gold Coast,Greater Western Sydney,146,63,Home,2013
196,2013-09-01 15:20:00,23,Collingwood,North Melbourne,114,125,Away,2013
197,2013-09-01 16:40:00,23,Western Bulldogs,Melbourne,107,87,Home,2013
198,2013-09-06 19:50:00,24,Hawthorn,Sydney,105,51,Home,2013
199,2013-09-07 14:20:00,25,Geelong,Fremantle,72,87,Away,2013
200,2013-09-07 19:45:00,26,Collingwood,Port Adelaide,63,87,Away,2013
201,2013-09-08 15:20:00,27,Richmond,Carlton,96,116,Away,2013
202,2013-09-13 19:50:00,28,Geelong,Port Adelaide,96,80,Home,2013
203,2013-09-14 19:45:00,29,Sydney,Carlton,86,62,Home,2013
204,2013-09-20 19:50:00,30,Hawthorn,Geelong,102,97,Home,2013
205,2013-09-21 19:45:00,31,Fremantle,Sydney,99,74,Home,2013
206,2013-09-28 14:30:00,32,Hawthorn,Fremantle,77,62,Home,2013
0,2014-03-14 18:50:00,1,Collingwood,Fremantle,46,116,Away,2014
1,2014-03-15 15:40:00,1,Greater Western Sydney,Sydney,99,67,Home,2014
2,2014-03-15 18:55:00,1,Gold Coast,Richmond,87,69,Home,2014
3,2014-03-16 18:40:00,1,Carlton,Port Adelaide,87,120,Away,2014
4,2014-03-20 18:10:00,1,Geelong,Adelaide,119,81,Home,2014
5,2014-03-21 18:50:00,1,North Melbourne,Essendon,60,99,Away,2014
6,2014-03-22 15:40:00,1,Hawthorn,Brisbane Lions,139,91,Home,2014
7,2014-03-22 18:40:00,1,St Kilda,Melbourne,68,51,Home,2014
8,2014-03-23 18:40:00,1,West Coast,Western Bulldogs,134,69,Home,2014
9,2014-03-27 18:45:00,2,Richmond,Carlton,98,86,Home,2014
10,2014-03-28 18:50:00,2,Essendon,Hawthorn,86,90,Away,2014
11,2014-03-29 12:40:00,2,St Kilda,Greater Western Sydney,95,88,Home,2014
12,2014-03-29 15:45:00,2,Port Adelaide,Adelaide,127,73,Home,2014
13,2014-03-29 18:40:00,2,Fremantle,Gold Coast,87,39,Home,2014
14,2014-03-29 18:40:00,2,Sydney,Collingwood,69,89,Away,2014
15,2014-03-30 12:10:00,2,Brisbane Lions,Geelong,68,93,Away,2014
16,2014-03-30 14:20:00,2,Melbourne,West Coast,30,123,Away,2014
17,2014-03-30 15:40:00,2,Western Bulldogs,North Melbourne,54,83,Away,2014
18,2014-04-04 18:50:00,3,Hawthorn,Fremantle,137,79,Home,2014
19,2014-04-05 12:45:00,3,Western Bulldogs,Richmond,100,98,Home,2014
20,2014-04-05 13:10:00,3,Adelaide,Sydney,71,134,Away,2014
21,2014-04-05 15:40:00,3,Gold Coast,Brisbane Lions,114,61,Home,2014
22,2014-04-05 18:40:00,3,West Coast,St Kilda,83,58,Home,2014
23,2014-04-05 18:40:00,3,Collingwood,Geelong,76,87,Away,2014
24,2014-04-06 13:10:00,3,Greater Western Sydney,Melbourne,79,47,Home,2014
25,2014-04-06 16:10:00,3,North Melbourne,Port Adelaide,97,90,Home,2014
26,2014-04-06 19:10:00,3,Essendon,Carlton,138,57,Home,2014
27,2014-04-11 19:50:00,4,Richmond,Collingwood,72,110,Away,2014
28,2014-04-12 13:45:00,4,Carlton,Melbourne,58,81,Away,2014
29,2014-04-12 14:10:00,4,Port Adelaide,Brisbane Lions,159,46,Home,2014
30,2014-04-12 16:40:00,4,Greater Western Sydney,Western Bulldogs,83,110,Away,2014
31,2014-04-12 19:40:00,4,Geelong,West Coast,107,32,Home,2014
32,2014-04-12 19:40:00,4,Gold Coast,Hawthorn,49,148,Away,2014
33,2014-04-13 13:10:00,4,Sydney,North Melbourne,48,91,Away,2014
34,2014-04-13 15:20:00,4,St Kilda,Adelaide,50,136,Away,2014
35,2014-04-13 16:40:00,4,Fremantle,Essendon,113,60,Home,2014
36,2014-04-17 19:50:00,5,Brisbane Lions,Richmond,63,106,Away,2014
37,2014-04-19 13:40:00,5,Collingwood,North Melbourne,93,58,Home,2014
38,2014-04-19 16:40:00,5,Sydney,Fremantle,92,75,Home,2014
39,2014-04-19 19:40:00,5,West Coast,Port Adelaide,56,70,Away,2014
40,2014-04-19 19:40:00,5,Essendon,St Kilda,65,81,Away,2014
41,2014-04-20 13:10:00,5,Adelaide,Greater Western Sydney,137,72,Home,2014
42,2014-04-20 15:20:00,5,Melbourne,Gold Coast,78,86,Away,2014
43,2014-04-20 16:40:00,5,Western Bulldogs,Carlton,91,119,Away,2014
44,2014-04-21 15:20:00,5,Geelong,Hawthorn,106,87,Home,2014
45,2014-04-25 14:40:00,6,Collingwood,Essendon,83,60,Home,2014
46,2014-04-25 17:45:00,6,St Kilda,Brisbane Lions,79,82,Away,2014
47,2014-04-25 20:45:00,6,Fremantle,North Melbourne,61,74,Away,2014
48,2014-04-26 13:40:00,6,Gold Coast,Greater Western Sydney,134,94,Home,2014
49,2014-04-26 16:40:00,6,Carlton,West Coast,92,89,Home,2014
50,2014-04-26 19:40:00,6,Melbourne,Sydney,38,69,Away,2014
51,2014-04-27 13:10:00,6,Western Bulldogs,Adelaide,83,92,Away,2014
52,2014-04-27 15:20:00,6,Richmond,Hawthorn,52,118,Away,2014
53,2014-04-27 16:40:00,6,Port Adelaide,Geelong,107,67,Home,2014
54,2014-05-02 19:50:00,7,Carlton,Collingwood,70,104,Away,2014
55,2014-05-03 13:45:00,7,Hawthorn,St Kilda,175,30,Home,2014
56,2014-05-03 14:10:00,7,Greater Western Sydney,Port Adelaide,97,132,Away,2014
57,2014-05-03 16:40:00,7,Adelaide,Melbourne,67,70,Away,2014
58,2014-05-03 19:40:00,7,Essendon,Western Bulldogs,73,65,Home,2014
59,2014-05-03 19:40:00,7,Brisbane Lions,Sydney,44,123,Away,2014
60,2014-05-04 13:10:00,7,North Melbourne,Gold Coast,77,120,Away,2014
61,2014-05-04 15:20:00,7,Geelong,Richmond,81,76,Home,2014
62,2014-05-04 16:40:00,7,West Coast,Fremantle,54,73,Away,2014
63,2014-05-09 19:50:00,8,Sydney,Hawthorn,107,88,Home,2014
64,2014-05-10 13:40:00,8,Port Adelaide,Fremantle,94,76,Home,2014
65,2014-05-10 16:40:00,8,Brisbane Lions,Essendon,57,65,Away,2014
66,2014-05-10 19:40:00,8,Melbourne,Western Bulldogs,83,99,Away,2014
67,2014-05-11 16:40:00,8,West Coast,Greater Western Sydney,188,77,Home,2014
68,2014-05-12 19:20:00,8,St Kilda,Carlton,69,101,Away,2014
69,2014-05-15 19:50:00,9,Adelaide,Collingwood,76,55,Home,2014
70,2014-05-16 19:50:00,9,Essendon,Sydney,64,114,Away,2014
71,2014-05-17 13:40:00,9,Richmond,Melbourne,74,91,Away,2014
72,2014-05-17 16:40:00,9,North Melbourne,Brisbane Lions,125,38,Home,2014
73,2014-05-17 19:40:00,9,Fremantle,Geelong,96,64,Home,2014
74,2014-05-18 16:40:00,9,St Kilda,Gold Coast,87,125,Away,2014
75,2014-05-23 19:50:00,10,Geelong,North Melbourne,111,91,Home,2014
76,2014-05-24 13:40:00,10,Greater Western Sydney,Richmond,41,154,Away,2014
77,2014-05-24 16:40:00,10,Collingwood,West Coast,109,101,Home,2014
78,2014-05-24 19:40:00,10,Port Adelaide,Hawthorn,100,86,Home,2014
79,2014-05-25 15:20:00,10,Gold Coast,Western Bulldogs,119,74,Home,2014
80,2014-05-25 16:40:00,10,Carlton,Adelaide,81,76,Home,2014
81,2014-05-29 19:10:00,11,Sydney,Geelong,148,38,Home,2014
82,2014-05-30 19:50:00,11,St Kilda,Collingwood,54,140,Away,2014
83,2014-05-31 13:40:00,11,Melbourne,Port Adelaide,75,95,Away,2014
84,2014-05-31 16:40:00,11,Brisbane Lions,Carlton,98,91,Home,2014
85,2014-05-31 19:45:00,11,Essendon,Richmond,104,54,Home,2014
86,2014-06-01 13:10:00,11,Adelaide,Gold Coast,109,77,Home,2014
87,2014-06-01 15:20:00,11,Western Bulldogs,Fremantle,51,89,Away,2014
88,2014-06-01 16:40:00,11,Hawthorn,Greater Western Sydney,94,87,Home,2014
89,2014-06-01 19:40:00,11,West Coast,North Melbourne,44,82,Away,2014
90,2014-06-06 19:50:00,12,Geelong,Carlton,107,102,Home,2014
91,2014-06-07 13:40:00,12,Hawthorn,West Coast,123,79,Home,2014
92,2014-06-07 16:40:00,12,Port Adelaide,St Kilda,129,59,Home,2014
93,2014-06-07 19:40:00,12,Greater Western Sydney,Essendon,66,81,Away,2014
94,2014-06-07 19:40:00,12,Western Bulldogs,Brisbane Lions,87,95,Away,2014
95,2014-06-08 15:20:00,12,Gold Coast,Sydney,74,109,Away,2014
96,2014-06-08 16:10:00,12,Fremantle,Adelaide,90,50,Home,2014
97,2014-06-08 19:10:00,12,North Melbourne,Richmond,116,88,Home,2014
98,2014-06-09 15:20:00,12,Melbourne,Collingwood,28,61,Away,2014
99,2014-06-13 19:50:00,13,Carlton,Hawthorn,90,118,Away,2014
100,2014-06-14 13:45:00,13,Richmond,Fremantle,85,105,Away,2014
101,2014-06-14 14:10:00,13,Sydney,Port Adelaide,98,94,Home,2014
102,2014-06-14 16:40:00,13,West Coast,Gold Coast,103,100,Home,2014
103,2014-06-14 19:40:00,13,Adelaide,North Melbourne,109,73,Home,2014
104,2014-06-14 19:40:00,13,Brisbane Lions,Greater Western Sydney,80,125,Away,2014
105,2014-06-15 13:10:00,13,Geelong,St Kilda,133,37,Home,2014
106,2014-06-15 15:20:00,13,Collingwood,Western Bulldogs,98,106,Away,2014
107,2014-06-15 16:40:00,13,Essendon,Melbourne,77,78,Away,2014
108,2014-06-20 19:50:00,14,Richmond,Sydney,51,62,Away,2014
109,2014-06-21 13:45:00,14,Port Adelaide,Western Bulldogs,128,56,Home,2014
110,2014-06-21 14:10:00,14,Hawthorn,Collingwood,115,86,Home,2014
111,2014-06-21 16:40:00,14,Gold Coast,Geelong,118,78,Home,2014
112,2014-06-21 19:40:00,14,Fremantle,Brisbane Lions,105,22,Home,2014
113,2014-06-21 19:40:00,14,Essendon,Adelaide,101,92,Home,2014
114,2014-06-22 13:10:00,14,Greater Western Sydney,Carlton,100,92,Home,2014
115,2014-06-22 15:20:00,14,St Kilda,West Coast,70,103,Away,2014
116,2014-06-22 16:40:00,14,Melbourne,North Melbourne,66,107,Away,2014
117,2014-06-27 19:50:00,15,Geelong,Essendon,89,80,Home,2014
118,2014-06-28 13:45:00,15,Hawthorn,Gold Coast,116,63,Home,2014
119,2014-06-28 14:10:00,15,St Kilda,Richmond,73,117,Away,2014
120,2014-06-28 16:40:00,15,Fremantle,West Coast,88,81,Home,2014
121,2014-06-28 19:40:00,15,Brisbane Lions,North Melbourne,70,66,Home,2014
122,2014-06-28 19:40:00,15,Sydney,Greater Western Sydney,106,60,Home,2014
123,2014-06-29 13:10:00,15,Western Bulldogs,Melbourne,91,85,Home,2014
124,2014-06-29 16:10:00,15,Adelaide,Port Adelaide,99,76,Home,2014
125,2014-06-29 19:10:00,15,Collingwood,Carlton,91,76,Home,2014
126,2014-07-04 19:50:00,16,North Melbourne,Hawthorn,108,88,Home,2014
127,2014-07-05 13:45:00,16,Richmond,Brisbane Lions,79,54,Home,2014
128,2014-07-05 14:10:00,16,Greater Western Sydney,Adelaide,72,140,Away,2014
129,2014-07-05 16:40:00,16,Gold Coast,Collingwood,80,75,Home,2014
130,2014-07-05 19:40:00,16,Port Adelaide,Essendon,60,62,Away,2014
131,2014-07-05 19:40:00,16,Melbourne,Fremantle,34,97,Away,2014
132,2014-07-06 13:10:00,16,Carlton,St Kilda,151,66,Home,2014
133,2014-07-06 15:20:00,16,West Coast,Sydney,51,79,Away,2014
134,2014-07-06 16:40:00,16,Geelong,Western Bulldogs,69,56,Home,2014
135,2014-07-11 19:50:00,17,Adelaide,Hawthorn,92,104,Away,2014
136,2014-07-12 13:45:00,17,Melbourne,Geelong,36,102,Away,2014
137,2014-07-12 14:10:00,17,North Melbourne,St Kilda,92,33,Home,2014
138,2014-07-12 16:40:00,17,Western Bulldogs,Gold Coast,94,66,Home,2014
139,2014-07-12 19:40:00,17,Sydney,Carlton,122,51,Home,2014
140,2014-07-12 19:40:00,17,Brisbane Lions,West Coast,64,76,Away,2014
141,2014-07-13 13:10:00,17,Richmond,Port Adelaide,126,106,Home,2014
142,2014-07-13 15:20:00,17,Essendon,Collingwood,103,39,Home,2014
143,2014-07-13 16:40:00,17,Fremantle,Greater Western Sydney,136,60,Home,2014
144,2014-07-18 19:50:00,18,Carlton,North Melbourne,109,86,Home,2014
145,2014-07-19 16:40:00,18,St Kilda,Fremantle,118,60,Home,2014
146,2014-07-19 19:40:00,18,Greater Western Sydney,Geelong,87,94,Away,2014
147,2014-07-20 13:10:00,18,Port Adelaide,Melbourne,72,69,Home,2014
148,2014-07-20 16:40:00,18,Western Bulldogs,Essendon,94,101,Away,2014
149,2014-07-25 20:40:00,18,West Coast,Richmond,42,59,Away,2014
150,2014-07-26 16:40:00,18,Brisbane Lions,Gold Coast,110,56,Home,2014
151,2014-07-26 19:40:00,18,Hawthorn,Sydney,104,94,Home,2014
152,2014-07-27 16:40:00,18,Collingwood,Adelaide,82,98,Away,2014
153,2014-07-31 20:10:00,19,Fremantle,Carlton,83,78,Home,2014
154,2014-08-01 19:50:00,19,Sydney,Essendon,79,57,Home,2014
155,2014-08-02 13:40:00,19,Adelaide,West Coast,105,136,Away,2014
156,2014-08-02 16:40:00,19,Richmond,Greater Western Sydney,89,62,Home,2014
157,2014-08-02 19:40:00,19,North Melbourne,Geelong,79,111,Away,2014
158,2014-08-02 19:40:00,19,Gold Coast,St Kilda,117,64,Home,2014
159,2014-08-03 13:10:00,19,Melbourne,Brisbane Lions,51,74,Away,2014
160,2014-08-03 15:20:00,19,Hawthorn,Western Bulldogs,107,45,Home,2014
161,2014-08-03 16:40:00,19,Collingwood,Port Adelaide,76,70,Home,2014
162,2014-08-08 19:50:00,20,Richmond,Essendon,95,77,Home,2014
163,2014-08-09 13:45:00,20,Greater Western Sydney,North Melbourne,51,126,Away,2014
164,2014-08-09 14:10:00,20,Carlton,Gold Coast,97,58,Home,2014
165,2014-08-09 16:40:00,20,Hawthorn,Melbourne,115,65,Home,2014
166,2014-08-09 19:40:00,20,Port Adelaide,Sydney,58,84,Away,2014
167,2014-08-09 19:40:00,20,Geelong,Fremantle,81,79,Home,2014
168,2014-08-10 13:10:00,20,Brisbane Lions,Adelaide,63,168,Away,2014
169,2014-08-10 15:20:00,20,St Kilda,Western Bulldogs,99,122,Away,2014
170,2014-08-10 16:40:00,20,West Coast,Collingwood,126,66,Home,2014
171,2014-08-15 19:50:00,21,Carlton,Geelong,76,82,Away,2014
172,2014-08-16 13:45:00,21,Sydney,St Kilda,127,56,Home,2014
173,2014-08-16 14:10:00,21,Gold Coast,Port Adelaide,47,56,Away,2014
174,2014-08-16 16:40:00,21,Essendon,West Coast,77,74,Home,2014
175,2014-08-16 19:40:00,21,Adelaide,Richmond,69,79,Away,2014
176,2014-08-16 19:40:00,21,Collingwood,Brisbane Lions,56,123,Away,2014
177,2014-08-17 13:10:00,21,North Melbourne,Western Bulldogs,111,61,Home,2014
178,2014-08-17 15:20:00,21,Melbourne,Greater Western Sydney,34,98,Away,2014
179,2014-08-17 16:40:00,21,Fremantle,Hawthorn,110,91,Home,2014
180,2014-08-22 19:50:00,22,Port Adelaide,Carlton,140,37,Home,2014
181,2014-08-23 13:45:00,22,North Melbourne,Adelaide,101,94,Home,2014
182,2014-08-23 14:10:00,22,Essendon,Gold Coast,108,89,Home,2014
183,2014-08-23 16:40:00,22,Greater Western Sydney,Collingwood,67,75,Away,2014
184,2014-08-23 19:40:00,22,West Coast,Melbourne,119,53,Home,2014
185,2014-08-23 19:40:00,22,Hawthorn,Geelong,94,71,Home,2014
186,2014-08-24 13:10:00,22,Brisbane Lions,Fremantle,48,106,Away,2014
187,2014-08-24 15:20:00,22,Western Bulldogs,Sydney,67,130,Away,2014
188,2014-08-24 16:40:00,22,Richmond,St Kilda,98,72,Home,2014
189,2014-08-29 19:50:00,23,Collingwood,Hawthorn,56,121,Away,2014
190,2014-08-30 13:45:00,23,Carlton,Essendon,90,90,Draw,2014
191,2014-08-30 15:10:00,23,Fremantle,Port Adelaide,105,97,Home,2014
192,2014-08-30 16:40:00,23,Sydney,Richmond,65,68,Away,2014
193,2014-08-30 19:40:00,23,Geelong,Brisbane Lions,143,81,Home,2014
194,2014-08-30 19:40:00,23,North Melbourne,Melbourne,123,93,Home,2014
195,2014-08-31 13:10:00,23,Gold Coast,West Coast,99,151,Away,2014
196,2014-08-31 15:20:00,23,Adelaide,St Kilda,141,62,Home,2014
197,2014-08-31 16:40:00,23,Western Bulldogs,Greater Western Sydney,109,115,Away,2014
198,2014-09-05 19:50:00,24,Hawthorn,Geelong,104,68,Home,2014
199,2014-09-06 14:45:00,25,Sydney,Fremantle,93,69,Home,2014
200,2014-09-06 19:15:00,26,North Melbourne,Essendon,93,81,Home,2014
201,2014-09-07 15:20:00,27,Port Adelaide,Richmond,132,75,Home,2014
202,2014-09-12 19:50:00,28,Geelong,North Melbourne,92,98,Away,2014
203,2014-09-13 19:45:00,29,Fremantle,Port Adelaide,83,105,Away,2014
204,2014-09-19 19:50:00,30,Sydney,North Melbourne,136,65,Home,2014
205,2014-09-20 16:45:00,31,Hawthorn,Port Adelaide,97,94,Home,2014
206,2014-09-27 14:30:00,32,Sydney,Hawthorn,74,137,Away,2014
0,2015-04-02 18:20:00,1,Carlton,Richmond,78,105,Away,2015
1,2015-04-04 12:40:00,1,Melbourne,Gold Coast,115,89,Home,2015
2,2015-04-04 15:35:00,1,Sydney,Essendon,72,60,Home,2015
3,2015-04-04 18:20:00,1,Brisbane Lions,Collingwood,74,86,Away,2015
4,2015-04-04 18:20:00,1,Western Bulldogs,West Coast,97,87,Home,2015
5,2015-04-05 13:10:00,1,St Kilda,Greater Western Sydney,78,87,Away,2015
6,2015-04-05 15:20:00,1,Adelaide,North Melbourne,140,63,Home,2015
7,2015-04-05 18:40:00,1,Fremantle,Port Adelaide,75,68,Home,2015
8,2015-04-06 15:20:00,1,Hawthorn,Geelong,123,61,Home,2015
9,2015-04-10 20:10:00,2,West Coast,Carlton,131,62,Home,2015
10,2015-04-11 13:45:00,2,Richmond,Western Bulldogs,66,85,Away,2015
11,2015-04-11 14:10:00,2,Greater Western Sydney,Melbourne,101,56,Home,2015
12,2015-04-11 16:35:00,2,Collingwood,Adelaide,63,90,Away,2015
13,2015-04-11 19:20:00,2,Gold Coast,St Kilda,76,104,Away,2015
14,2015-04-11 19:40:00,2,Port Adelaide,Sydney,44,92,Away,2015
15,2015-04-12 13:10:00,2,Geelong,Fremantle,60,104,Away,2015
16,2015-04-12 15:20:00,2,Essendon,Hawthorn,78,76,Home,2015
17,2015-04-12 16:40:00,2,North Melbourne,Brisbane Lions,133,51,Home,2015
18,2015-04-17 19:50:00,3,Collingwood,St Kilda,140,66,Home,2015
19,2015-04-18 13:45:00,3,Carlton,Essendon,84,105,Away,2015
20,2015-04-18 14:10:00,3,Adelaide,Melbourne,80,55,Home,2015
21,2015-04-18 16:35:00,3,Sydney,Greater Western Sydney,111,90,Home,2015
22,2015-04-18 19:20:00,3,North Melbourne,Port Adelaide,105,113,Away,2015
23,2015-04-18 19:20:00,3,Brisbane Lions,Richmond,58,137,Away,2015
24,2015-04-19 13:10:00,3,Hawthorn,Western Bulldogs,127,57,Home,2015
25,2015-04-19 15:20:00,3,Geelong,Gold Coast,105,96,Home,2015
26,2015-04-19 16:40:00,3,West Coast,Fremantle,81,111,Away,2015
27,2015-04-24 19:50:00,4,Richmond,Melbourne,51,83,Away,2015
28,2015-04-25 11:10:00,4,St Kilda,Carlton,81,121,Away,2015
29,2015-04-25 14:40:00,4,Essendon,Collingwood,49,69,Away,2015
30,2015-04-25 17:40:00,4,Greater Western Sydney,Gold Coast,119,53,Home,2015
31,2015-04-25 19:40:00,4,Port Adelaide,Hawthorn,99,91,Home,2015
32,2015-04-25 20:45:00,4,Fremantle,Sydney,74,60,Home,2015
33,2015-04-26 13:10:00,4,Brisbane Lions,West Coast,65,118,Away,2015
34,2015-04-26 15:20:00,4,Geelong,North Melbourne,67,83,Away,2015
35,2015-04-26 16:40:00,4,Western Bulldogs,Adelaide,125,68,Home,2015
36,2015-05-01 19:50:00,5,Carlton,Collingwood,45,120,Away,2015
37,2015-05-02 13:45:00,5,Richmond,Geelong,76,85,Away,2015
38,2015-05-02 14:10:00,5,Sydney,Western Bulldogs,73,77,Away,2015
39,2015-05-02 16:35:00,5,Gold Coast,Brisbane Lions,118,54,Home,2015
40,2015-05-02 19:20:00,5,North Melbourne,Hawthorn,70,130,Away,2015
41,2015-05-02 19:40:00,5,West Coast,Greater Western Sydney,120,33,Home,2015
